CustomerID,Gender,Age,Region,MembershipLevel,VisitCount,AveragePurchaseAmount,TotalPurchaseAmount,SatisfactionScore,LastPurchaseDate,CouponUsed,PreferredCategory,SignupDate,Email,PurchaseStatus,AgeGroup,PurchaseGrade,RecenctPurchaseDays,SignedDays,AmountPerVisit
CUST100615,M,50.0,Busan,Basic,6,107000.0,225000.0,3.4,2026-05-18,N,Beauty,2025-12-31,customer615@example.com,0,50,2,14,152,37500
CUST100320,F,54.0,Gyeonggi,Basic,4,74000.0,76300.0,3.6,2025-11-29,N,Food,2025-01-01,customer320@example.com,0,50,1,184,516,19075
CUST100804,M,34.0,Daejeon,Basic,10,28900.0,60000.0,3.3,2026-06-14,N,Sports,2023-12-30,customer804@example.com,0,30,1,-13,884,6000
CUST101237,F,37.0,Gwangju,Basic,5,96400.0,293500.0,3.7,2026-04-29,Y,Food,2021-06-24,customer1237@example.com,0,30,2,33,1803,58700
CUST101242,F,39.0,Daegu,Basic,5,58200.0,102100.0,2.1,2026-05-04,N,Fashion,2025-03-23,customer1242@example.com,0,30,1,28,435,20420
CUST100936,F,49.0,Seoul,Gold,12,178500.0,806700.0,3.5,2026-04-06,N,Home,2022-02-07,customer936@example.com,1,40,3,56,1575,67225
CUST100394,F,37.0,Gyeonggi,Basic,11,183400.0,774600.0,4.1,2026-04-21,Y,Electronics,2023-09-26,customer394@example.com,1,30,3,41,979,70418
CUST100234,M,69.5,Busan,Basic,13,49000.0,218800.0,4.0,2026-05-10,Y,Food,2024-08-21,customer234@example.com,1,60,2,22,649,16830
CUST100879,M,33.0,Gyeonggi,Gold,10,197700.0,371700.0,3.9,2026-03-28,N,Electronics,2023-10-17,customer879@example.com,0,30,2,65,958,37170
CUST100706,M,35.0,Busan,Basic,8,31300.0,86000.0,4.1,2026-04-08,Y,Beauty,2024-01-21,customer706@example.com,0,30,1,54,862,10750
CUST100927,M,47.0,Seoul,Silver,13,210700.0,1060200.0,3.3,2026-04-28,N,Electronics,2023-02-27,customer927@example.com,1,40,3,34,1190,81553
CUST100207,F,26.0,Gwangju,Basic,10,146600.0,389800.0,4.9,2026-03-10,Y,Food,2023-02-20,customer207@example.com,0,20,2,83,1197,38980
CUST100386,M,34.0,Daejeon,Gold,12,174000.0,524100.0,2.5,2025-12-09,Y,Sports,2023-11-05,customer386@example.com,0,30,2,174,939,43675
CUST101133,F,43.0,Daejeon,Vip,10,159200.0,421800.0,3.4,2026-05-19,N,Food,2022-11-22,customer1133@example.com,0,40,2,13,1287,42180
CUST101282,M,32.0,Incheon,Gold,10,173800.0,356900.0,3.7,2026-04-11,N,Home,2025-05-06,customer1282@example.com,1,30,2,51,391,35690
CUST101261,M,19.0,Daegu,Silver,11,141700.0,873600.0,3.7,2026-03-07,N,Fashion,2024-02-02,customer1261@example.com,1,10,3,86,850,79418
CUST100636,F,42.0,Gyeonggi,Vip,9,209300.0,395100.0,2.7,2026-02-16,N,Food,2025-05-27,customer636@example.com,1,40,2,105,370,43900
CUST101344,M,37.0,Incheon,Basic,6,123200.0,111800.0,4.2,2026-04-22,N,Electronics,2023-08-08,customer1344@example.com,0,30,1,40,1028,18633
CUST101002,F,54.0,Gyeonggi,Silver,6,112500.0,376800.0,4.0,2026-04-23,N,Food,2021-04-15,customer1002@example.com,0,50,2,39,1873,62800
CUST100710,M,41.0,Seoul,Silver,8,53900.0,99100.0,3.6,2026-05-22,N,Fashion,2024-08-25,customer710@example.com,0,40,1,10,645,12387
CUST101350,F,29.0,Daejeon,Gold,8,182800.0,388200.0,4.0,2026-03-27,Y,Food,2021-12-30,customer1350@example.com,1,20,2,66,1614,48525
CUST100128,F,49.0,Incheon,Gold,9,174100.0,883800.0,4.5,2026-04-02,N,Beauty,2023-06-14,customer128@example.com,1,40,3,60,1083,98200
CUST101143,M,33.0,Gyeonggi,Gold,8,158200.0,273100.0,4.0,2026-03-16,N,Food,2025-05-23,customer1143@example.com,0,30,2,77,374,34137
CUST101342,F,46.0,Daejeon,Basic,7,91100.0,206700.0,3.4,2026-06-07,Y,Fashion,2022-09-03,customer1342@example.com,0,40,2,-6,1367,29528
CUST100763,M,44.0,Busan,Basic,9,117500.0,494500.0,3.1,2026-05-06,Y,Beauty,2022-10-19,customer763@example.com,1,40,2,26,1321,54944
CUST100679,F,47.0,Seoul,Basic,8,90000.0,313600.0,3.7,2026-02-20,N,Food,2025-08-25,customer679@example.com,1,40,2,101,280,39200
CUST101147,M,39.0,Seoul,Gold,10,198500.0,972900.0,3.2,2026-03-08,N,Beauty,2022-01-17,customer1147@example.com,1,30,3,85,1596,97290
CUST100106,F,41.0,Daegu,Basic,7,143800.0,375500.0,3.6,2026-03-31,N,Electronics,2022-06-10,customer106@example.com,0,40,2,62,1452,53642
CUST100294,M,28.0,Seoul,Gold,9,105100.0,348200.0,3.2,2026-06-07,Y,Beauty,2025-11-06,customer294@example.com,0,20,2,-6,207,38688
CUST100282,F,36.0,Gyeonggi,Gold,12,194700.0,876100.0,4.6,2026-05-21,N,Electronics,2024-05-07,customer282@example.com,1,30,3,11,755,73008
CUST101038,F,35.0,Incheon,Silver,7,141800.0,494700.0,2.8,2026-03-25,N,Home,2023-01-07,customer1038@example.com,0,30,2,68,1241,70671
CUST101445,F,32.0,Incheon,Gold,10,142000.0,611100.0,4.2,2026-06-06,Y,Beauty,2022-08-08,customer1445@example.com,1,30,3,-5,1393,61110
CUST100247,M,44.0,Gyeonggi,Basic,7,52200.0,133400.0,2.2,2026-05-16,N,Food,2020-09-23,customer247@example.com,0,40,1,16,2077,19057
CUST100255,M,29.0,Gyeonggi,Basic,8,118800.0,133800.0,4.2,2026-05-03,Y,Electronics,2023-11-04,customer255@example.com,1,20,1,29,940,16725
CUST101303,F,46.0,Seoul,Basic,10,53700.0,117700.0,2.6,2026-05-24,N,Home,2020-06-29,customer1303@example.com,0,40,1,8,2163,11770
CUST100091,F,32.0,Daejeon,Gold,10,153500.0,748500.0,3.0,2026-01-23,Y,Sports,2022-04-26,customer91@example.com,1,30,3,129,1497,74850
CUST101366,M,37.0,Gwangju,Gold,10,175100.0,879400.0,3.3,2026-05-22,Y,Electronics,2022-07-16,customer1366@example.com,0,30,3,10,1416,87940
CUST100007,F,35.0,Daejeon,Silver,4,128700.0,272400.0,3.8,2026-06-16,Y,Electronics,2021-02-05,customer7@example.com,1,30,2,-15,1942,68100
CUST100067,F,46.0,Busan,Silver,8,81000.0,172000.0,4.2,2025-09-23,N,Home,2022-07-08,customer67@example.com,0,40,1,251,1424,21500
CUST101171,M,35.0,Gwangju,Basic,10,113700.0,248400.0,4.1,2026-04-21,N,Electronics,2022-03-16,customer1171@example.com,0,30,2,41,1538,24840
CUST101281,M,69.5,Gwangju,Silver,6,120900.0,113700.0,4.4,2026-04-17,Y,Home,2022-06-16,customer1281@example.com,1,60,1,45,1446,18950
CUST101426,F,43.0,Busan,Basic,8,142200.0,254800.0,3.8,2026-06-28,Y,Electronics,2021-08-21,customer1426@example.com,0,40,2,-27,1745,31850
CUST100904,M,47.0,Daegu,Basic,9,135100.0,611800.0,4.2,2026-04-24,Y,Beauty,2021-02-19,customer904@example.com,1,40,3,38,1928,67977
CUST100120,M,43.0,Incheon,Silver,7,35600.0,107000.0,2.0,2026-06-06,N,Fashion,2022-03-18,customer120@example.com,1,40,1,-5,1536,15285
CUST101098,F,52.0,Gyeonggi,Vip,7,215800.0,651600.0,4.6,2026-05-08,N,Home,2022-09-02,customer1098@example.com,1,50,3,24,1368,93085
CUST100717,F,40.0,Seoul,Gold,6,164300.0,444800.0,3.1,2026-03-12,N,Food,2021-02-11,customer717@example.com,0,40,2,81,1936,74133
CUST100958,F,35.0,Seoul,Vip,6,187900.0,572800.0,4.4,2025-10-26,Y,Sports,2025-09-21,customer958@example.com,1,30,3,218,253,95466
CUST100732,F,33.0,Gyeonggi,Basic,8,44500.0,131100.0,3.5,2026-06-09,Y,Beauty,2025-10-17,customer732@example.com,0,30,1,-8,227,16387
CUST100806,F,26.0,Gyeonggi,Basic,10,147500.0,834700.0,3.4,2026-04-27,N,Beauty,2025-05-15,customer806@example.com,1,20,3,35,382,83470
CUST100680,M,32.0,Gwangju,Basic,9,113400.0,439200.0,3.3,2026-03-14,N,Fashion,2023-09-28,customer680@example.com,0,30,2,79,977,48800
CUST101452,F,60.0,Daejeon,Gold,9,153800.0,495500.0,3.9,2026-04-15,N,Beauty,2023-09-30,customer1452@example.com,1,60,2,47,975,55055
CUST101070,F,42.0,Incheon,Gold,7,90200.0,306200.0,4.2,2026-04-20,N,Home,2025-06-26,customer1070@example.com,1,40,2,42,340,43742
CUST100030,F,50.0,Daejeon,Silver,9,112000.0,429200.0,3.6,2026-05-08,Y,Beauty,2024-06-18,customer30@example.com,0,50,2,24,713,47688
CUST101209,F,30.0,Daejeon,Basic,9,93300.0,318700.0,4.3,2026-03-11,N,Home,2020-11-25,customer1209@example.com,0,30,2,82,2014,35411
CUST101496,F,41.0,Seoul,Silver,13,102000.0,325500.0,4.6,2026-05-21,N,Sports,2022-04-03,customer1496@example.com,1,40,2,11,1520,25038
CUST101459,F,32.0,Seoul,Silver,5,115900.0,223900.0,5.0,2026-03-17,N,Fashion,2022-11-16,customer1459@example.com,0,30,2,76,1293,44780
CUST100313,M,54.0,Daegu,Basic,11,131000.0,654800.0,3.6,2026-01-24,Y,Food,2023-12-30,customer313@example.com,1,50,3,128,884,59527
CUST100257,M,37.0,Gyeonggi,Basic,4,102200.0,204600.0,3.4,2025-11-30,N,Fashion,2024-08-08,customer257@example.com,0,30,2,183,662,51150
CUST100934,F,44.0,Seoul,Silver,12,164400.0,706700.0,2.6,2026-06-04,N,Fashion,2024-12-01,customer934@example.com,0,40,3,-3,547,58891
CUST101136,F,37.0,Gwangju,Basic,8,129000.0,458100.0,3.0,2026-05-06,N,Electronics,2024-11-24,customer1136@example.com,0,30,2,26,554,57262
CUST100232,F,48.0,Gyeonggi,Basic,8,84600.0,82500.0,3.3,2026-03-16,N,Sports,2024-06-26,customer232@example.com,0,40,1,77,705,10312
CUST101388,F,39.0,Seoul,Silver,7,147100.0,294400.0,4.7,2026-06-01,Y,Beauty,2024-08-30,customer1388@example.com,1,30,2,0,640,42057
CUST100408,M,27.0,Incheon,Basic,9,34500.0,163700.0,4.1,2026-01-31,N,Food,2022-11-06,customer408@example.com,0,20,1,121,1303,18188
CUST100064,F,21.0,Seoul,Silver,14,132300.0,599400.0,2.9,2026-05-28,Y,Beauty,2025-07-01,customer64@example.com,1,20,3,4,335,42814
CUST100541,M,45.0,Seoul,Basic,4,77300.0,167000.0,4.7,2026-05-16,Y,Fashion,2022-04-08,customer541@example.com,0,40,1,16,1515,41750
CUST101160,M,37.0,Seoul,Gold,8,188900.0,383300.0,3.6,2025-11-21,N,Fashion,2023-03-26,customer1160@example.com,0,30,2,192,1163,47912
CUST101127,M,35.0,Seoul,Gold,7,117500.0,379000.0,3.9,2026-04-24,N,Fashion,2024-04-21,customer1127@example.com,1,30,2,38,771,54142
CUST100677,F,48.0,Gyeonggi,Basic,7,111100.0,190700.0,3.2,2026-06-20,N,Fashion,2021-07-29,customer677@example.com,1,40,2,-19,1768,27242
CUST100150,M,46.0,Gyeonggi,Basic,11,83400.0,358000.0,4.2,2026-03-25,N,Beauty,2022-12-06,customer150@example.com,0,40,2,68,1273,32545
CUST101246,F,48.0,Gyeonggi,Basic,10,118600.0,306400.0,4.0,2026-06-17,Y,Fashion,2022-08-14,customer1246@example.com,1,40,2,-16,1387,30640
CUST100086,M,41.0,Gwangju,Basic,15,114400.0,742700.0,4.0,2026-06-11,N,Beauty,2023-07-07,customer86@example.com,0,40,3,-10,1060,49513
CUST100613,F,56.0,Gyeonggi,Gold,10,117500.0,329100.0,2.4,2026-06-07,N,Electronics,2021-06-16,customer613@example.com,1,50,2,-6,1811,32910
CUST100339,F,49.0,Gyeonggi,Silver,14,154500.0,1060200.0,4.8,2026-04-22,N,Fashion,2022-12-20,customer339@example.com,1,40,3,40,1259,75728
CUST101027,M,39.0,Busan,Basic,7,85100.0,97500.0,2.1,2026-04-22,N,Fashion,2023-10-30,customer1027@example.com,0,30,1,40,945,13928
CUST100204,F,46.0,Seoul,Basic,10,5000.0,14100.0,4.1,2026-05-18,N,Food,2025-04-03,customer204@example.com,0,40,1,14,424,1410
CUST100047,F,39.0,Seoul,Basic,8,92900.0,242900.0,3.9,2026-05-26,N,Food,2022-07-04,customer47@example.com,1,30,2,6,1428,30362
CUST101104,F,41.0,Busan,Silver,11,92500.0,399100.0,4.8,2026-02-28,N,Food,2022-05-27,customer1104@example.com,0,40,2,93,1466,36281
CUST100268,F,31.0,Incheon,Basic,7,108600.0,98200.0,5.0,2026-05-30,Y,Electronics,2021-03-06,customer268@example.com,0,30,1,2,1913,14028
CUST100800,F,41.0,Busan,Silver,5,97200.0,97800.0,4.2,2025-12-27,Y,Sports,2022-04-18,customer800@example.com,0,40,1,156,1505,19560
CUST101483,F,38.0,Seoul,Gold,10,194100.0,870700.0,3.2,2026-03-24,Y,Home,2021-06-22,customer1483@example.com,1,30,3,69,1805,87070
CUST100023,M,45.0,Gwangju,Gold,8,171300.0,650500.0,4.3,2026-02-08,N,Beauty,2025-04-02,customer23@example.com,0,40,3,113,425,81312
CUST101048,F,63.0,Gyeonggi,Vip,8,144600.0,388900.0,3.6,2026-06-01,Y,Fashion,2024-07-25,customer1048@example.com,1,60,2,0,676,48612
CUST100071,M,56.0,Gwangju,Silver,9,69000.0,147200.0,4.1,2026-06-20,N,Beauty,2024-09-16,customer71@example.com,1,50,1,-19,623,16355
CUST101022,M,47.0,Seoul,Silver,11,75600.0,265400.0,5.0,2026-05-15,N,Home,2021-05-15,customer1022@example.com,0,40,2,17,1843,24127
CUST101277,F,33.0,Gyeonggi,Gold,7,129200.0,365500.0,3.2,2026-05-21,N,Beauty,2023-03-27,customer1277@example.com,0,30,2,11,1162,52214
CUST100794,F,21.0,Seoul,Vip,14,203700.0,1060200.0,4.5,2026-05-18,Y,Fashion,2023-06-25,customer794@example.com,1,20,3,14,1072,75728
CUST100564,F,32.0,Gwangju,Silver,13,109800.0,602300.0,4.4,2026-06-06,Y,Fashion,2024-04-27,customer564@example.com,1,30,3,-5,765,46330
CUST101447,M,40.0,Gwangju,Gold,5,115300.0,217600.0,3.1,2026-05-04,N,Food,2022-05-23,customer1447@example.com,0,40,2,28,1470,43520
CUST101384,M,20.0,Seoul,Basic,8,58500.0,55100.0,3.5,2026-05-19,Y,Fashion,2024-12-12,customer1384@example.com,0,20,1,13,536,6887
CUST101191,F,43.0,Gyeonggi,Basic,8,53800.0,222500.0,4.5,2026-06-26,N,Beauty,2024-05-19,customer1191@example.com,0,40,2,-25,743,27812
CUST101040,F,58.0,Busan,Basic,11,88500.0,172800.0,3.8,2026-04-30,N,Sports,2021-06-01,customer1040@example.com,0,50,1,32,1826,15709
CUST100119,M,38.0,Seoul,Vip,8,117500.0,714100.0,4.0,2026-03-26,N,Electronics,2021-05-18,customer119@example.com,1,30,3,67,1840,89262
CUST101307,M,31.0,Gwangju,Basic,14,149400.0,684800.0,4.3,2026-03-22,N,Sports,2022-07-26,customer1307@example.com,0,30,3,71,1406,48914
CUST100632,F,25.0,Gyeonggi,Silver,7,67600.0,142600.0,3.5,2026-05-10,Y,Fashion,2022-05-22,customer632@example.com,1,20,1,22,1471,20371
CUST101296,M,49.0,Gwangju,Basic,9,49900.0,98800.0,2.8,2026-03-11,N,Food,2021-10-02,customer1296@example.com,0,40,1,82,1703,10977
CUST101352,F,48.0,Seoul,Silver,13,83700.0,367900.0,3.5,2026-03-22,N,Home,2024-12-16,customer1352@example.com,0,40,2,71,532,28300
CUST100351,F,39.0,Gyeonggi,Gold,11,125900.0,553800.0,3.7,2026-05-20,N,Fashion,2021-07-02,customer351@example.com,0,30,3,12,1795,50345
CUST100845,F,57.0,Daejeon,Gold,8,165200.0,304100.0,3.7,2026-05-19,Y,Fashion,2022-08-23,customer845@example.com,0,50,2,13,1378,38012
CUST101279,M,35.0,Incheon,Basic,12,99200.0,286800.0,4.7,2026-05-31,Y,Fashion,2025-06-16,customer1279@example.com,1,30,2,1,350,23900
CUST101434,M,21.0,Daegu,Gold,5,207800.0,204100.0,5.0,2026-04-04,N,Electronics,2023-01-30,customer1434@example.com,1,20,2,58,1218,40820
CUST100177,M,26.0,Gyeonggi,Silver,8,61700.0,53600.0,3.9,2026-04-06,Y,Fashion,2023-04-28,customer177@example.com,0,20,1,56,1130,6700
CUST100533,M,25.0,Seoul,Basic,6,10600.0,20700.0,4.3,2026-05-25,Y,Home,2024-11-06,customer533@example.com,1,20,1,7,572,3450
CUST100756,F,30.0,Gyeonggi,Silver,13,98100.0,279700.0,3.0,2026-02-21,Y,Food,2024-05-21,customer756@example.com,0,30,2,100,741,21515
CUST100603,M,65.0,Daejeon,Gold,4,72100.0,144400.0,3.7,2026-04-16,Y,Sports,2021-11-11,customer603@example.com,0,60,1,46,1663,36100
CUST100681,M,43.0,Gyeonggi,Gold,5,114600.0,295000.0,3.8,2026-03-28,Y,Beauty,2020-07-30,customer681@example.com,0,40,2,65,2132,59000
CUST100944,F,45.0,Daejeon,Basic,9,159300.0,521200.0,4.4,2026-04-02,N,Electronics,2022-08-10,customer944@example.com,1,40,2,60,1391,57911
CUST101208,M,59.0,Daegu,Vip,10,191100.0,489100.0,3.2,2026-04-13,N,Beauty,2024-10-30,customer1208@example.com,1,50,2,49,579,48910
CUST101012,M,30.0,Seoul,Basic,4,54200.0,49800.0,3.9,2026-02-09,Y,Electronics,2021-03-03,customer1012@example.com,0,30,1,112,1916,12450
CUST100959,M,27.0,Daejeon,Silver,10,117500.0,520700.0,2.7,2026-05-31,N,Electronics,2021-03-23,customer959@example.com,1,20,2,1,1896,52070
CUST100393,F,38.0,Seoul,Gold,10,164400.0,341000.0,3.7,2026-04-24,N,Electronics,2025-09-27,customer393@example.com,1,30,2,38,247,34100
CUST101355,F,29.0,Daejeon,Basic,4,112200.0,99700.0,5.0,2026-03-12,N,Beauty,2021-10-23,customer1355@example.com,0,20,1,81,1682,24925
CUST101473,F,40.0,Incheon,Silver,14,161300.0,845900.0,4.7,2026-03-10,N,Electronics,2023-08-23,customer1473@example.com,1,40,3,83,1013,60421
CUST100700,M,41.0,Gwangju,Silver,7,113300.0,336800.0,2.8,2026-03-27,N,Electronics,2023-10-27,customer700@example.com,0,40,2,66,948,48114
CUST101225,F,41.0,Seoul,Basic,8,71300.0,326700.0,2.5,2026-04-05,N,Beauty,2022-01-20,customer1225@example.com,0,40,2,57,1593,40837
CUST101211,F,47.0,Seoul,Silver,6,102500.0,206800.0,3.6,2026-04-22,Y,Food,2022-01-03,customer1211@example.com,1,40,2,40,1610,34466
CUST100163,M,46.0,Incheon,Basic,12,143400.0,631300.0,3.0,2026-04-25,N,Electronics,2022-07-08,customer163@example.com,0,40,3,37,1424,52608
CUST100929,F,34.0,Seoul,Silver,7,118700.0,347400.0,4.2,2026-05-22,Y,Sports,2022-02-26,customer929@example.com,1,30,2,10,1556,49628
CUST100132,M,35.0,Seoul,Basic,6,78000.0,159200.0,4.5,2026-02-11,Y,Food,2021-12-12,customer132@example.com,1,30,1,110,1632,26533
CUST100974,F,39.0,Gyeonggi,Silver,5,160200.0,139900.0,4.3,2026-06-17,N,Electronics,2023-07-01,customer974@example.com,0,30,1,-16,1066,27980
CUST101077,M,38.0,Gwangju,Silver,6,120000.0,367600.0,3.7,2026-05-27,N,Beauty,2020-07-25,customer1077@example.com,0,30,2,5,2137,61266
CUST100397,M,24.0,Gwangju,Gold,7,198000.0,168500.0,4.9,2026-06-11,Y,Food,2021-03-28,customer397@example.com,1,20,1,-10,1891,24071
CUST101122,F,66.0,Seoul,Gold,12,160100.0,542000.0,4.3,2026-06-14,N,Beauty,2023-07-31,customer1122@example.com,1,60,3,-13,1036,45166
CUST100782,F,38.0,Gyeonggi,Vip,13,148100.0,748600.0,4.6,2026-05-31,N,Sports,2023-08-03,customer782@example.com,0,30,3,1,1033,57584
CUST101032,F,21.0,Seoul,Gold,6,119300.0,272900.0,4.0,2026-06-18,Y,Beauty,2020-07-13,customer1032@example.com,1,20,2,-17,2149,45483
CUST100582,M,46.0,Gyeonggi,Basic,12,100800.0,574000.0,4.3,2026-05-10,Y,Fashion,2021-10-10,customer582@example.com,1,40,3,22,1695,47833
CUST101294,M,36.0,Daegu,Silver,6,74800.0,167900.0,5.0,2026-05-23,N,Fashion,2023-02-02,customer1294@example.com,0,30,1,9,1215,27983
CUST100305,F,29.0,Seoul,Basic,5,40900.0,70600.0,4.9,2026-06-02,N,Home,2024-02-07,customer305@example.com,0,20,1,-1,845,14120
CUST100988,F,47.0,Busan,Basic,13,5000.0,25100.0,3.2,2026-04-15,N,Sports,2020-11-16,customer988@example.com,0,40,1,47,2023,1930
CUST100107,M,51.0,Seoul,Silver,12,96100.0,344300.0,3.9,2026-05-29,Y,Sports,2022-09-14,customer107@example.com,0,50,2,3,1356,28691
CUST100502,M,28.0,Daejeon,Silver,9,140500.0,765700.0,3.2,2026-06-04,Y,Food,2020-11-19,customer502@example.com,0,20,3,-3,2020,85077
CUST100873,M,43.0,Seoul,Silver,12,57800.0,230700.0,3.0,2026-03-27,Y,Home,2024-10-19,customer873@example.com,0,40,2,66,590,19225
CUST100857,M,18.0,Seoul,Silver,7,170000.0,583000.0,3.6,2026-04-12,Y,Electronics,2024-12-28,customer857@example.com,1,10,3,50,520,83285
CUST101340,M,39.0,Daejeon,Vip,4,175500.0,399700.0,4.7,2026-06-19,N,Fashion,2020-08-19,customer1340@example.com,0,30,2,-18,2112,99925
CUST100910,M,25.0,Seoul,Basic,7,96100.0,424900.0,3.6,2026-02-16,Y,Food,2020-12-20,customer910@example.com,0,20,2,105,1989,60700
CUST100458,M,31.0,Gyeonggi,Vip,9,145300.0,649100.0,3.8,2025-12-10,N,Food,2021-05-09,customer458@example.com,1,30,3,173,1849,72122
CUST100087,M,40.0,Gyeonggi,Basic,7,74800.0,155500.0,2.4,2026-05-22,N,Home,2023-08-25,customer87@example.com,0,40,1,10,1011,22214
CUST100713,M,42.0,Seoul,Gold,10,89200.0,408400.0,3.0,2026-03-28,N,Fashion,2023-12-10,customer713@example.com,0,40,2,65,904,40840
CUST101170,M,58.0,Gyeonggi,Silver,7,71600.0,194800.0,4.6,2025-08-15,N,Food,2021-07-30,customer1170@example.com,0,50,2,290,1767,27828
CUST101413,F,60.0,Seoul,Gold,6,117500.0,239700.0,2.6,2026-06-01,N,Food,2021-08-13,customer1413@example.com,0,60,2,0,1753,39950
CUST101169,M,47.0,Seoul,Basic,12,195200.0,1060200.0,3.3,2026-01-20,N,Electronics,2022-09-11,customer1169@example.com,0,40,3,132,1359,88350
CUST101159,F,34.0,Incheon,Silver,12,95600.0,635900.0,3.6,2026-02-04,Y,Food,2020-11-27,customer1159@example.com,0,30,3,117,2012,52991
CUST100513,F,40.0,Gyeonggi,Silver,9,72500.0,294400.0,2.6,2026-02-14,N,Food,2023-04-27,customer513@example.com,0,40,2,107,1131,32711
CUST100955,F,32.0,Gyeonggi,Gold,7,131600.0,242400.0,4.8,2026-04-06,N,Food,2025-04-09,customer955@example.com,0,30,2,56,418,34628
CUST101224,F,38.0,Incheon,Vip,5,200200.0,361700.0,5.0,2026-05-20,N,Beauty,2025-01-13,customer1224@example.com,1,30,2,12,504,72340
CUST100026,F,28.0,Daegu,Basic,16,110200.0,427400.0,2.7,2026-03-05,N,Sports,2024-08-26,customer26@example.com,0,20,2,88,644,26712
CUST100657,M,46.0,Incheon,Gold,10,212900.0,945200.0,3.6,2026-05-11,N,Fashion,2024-11-11,customer657@example.com,1,40,3,21,567,94520
CUST101028,F,36.0,Gyeonggi,Vip,9,231500.0,515000.0,2.5,2026-05-12,N,Sports,2025-02-07,customer1028@example.com,0,30,2,20,479,57222
CUST100345,F,60.0,Gyeonggi,Gold,9,147400.0,633400.0,3.6,2026-02-18,Y,Fashion,2020-09-15,customer345@example.com,0,60,3,103,2085,70377
CUST100909,F,36.0,Gyeonggi,Silver,10,126600.0,667900.0,4.2,2026-04-02,Y,Fashion,2025-12-22,customer909@example.com,1,30,3,60,161,66790
CUST100009,F,33.0,Gyeonggi,Silver,9,73200.0,395900.0,2.1,2026-01-06,N,Fashion,2021-05-21,customer9@example.com,0,30,2,146,1837,43988
CUST101063,F,37.0,Gyeonggi,Basic,5,95600.0,249800.0,3.6,2026-02-16,Y,Home,2022-03-01,customer1063@example.com,0,30,2,105,1553,49960
CUST101177,F,29.0,Gyeonggi,Vip,7,246700.0,1060200.0,5.0,2026-04-11,N,Electronics,2022-03-06,customer1177@example.com,1,20,3,51,1548,151457
CUST100933,F,47.0,Gyeonggi,Basic,8,151200.0,464000.0,2.1,2026-01-17,N,Electronics,2024-06-22,customer933@example.com,0,40,2,135,709,58000
CUST100185,F,43.0,Daejeon,Gold,17,191600.0,801900.0,2.4,2026-04-15,N,Electronics,2020-09-18,customer185@example.com,1,40,3,47,2082,47170
CUST100840,F,61.0,Daejeon,Basic,11,65700.0,402500.0,2.6,2026-04-29,N,Fashion,2020-11-28,customer840@example.com,1,60,2,33,2011,36590
CUST100220,F,33.0,Daegu,Silver,6,81200.0,170900.0,3.3,2026-03-06,N,Fashion,2025-03-14,customer220@example.com,0,30,1,87,444,28483
CUST100765,M,38.0,Seoul,Silver,7,142900.0,467000.0,2.5,2026-05-31,Y,Electronics,2025-08-03,customer765@example.com,1,30,2,1,302,66714
CUST100817,M,40.0,Daejeon,Silver,8,134500.0,123700.0,4.1,2026-04-24,N,Food,2021-12-24,customer817@example.com,0,40,1,38,1620,15462
CUST100839,F,27.0,Seoul,Silver,7,203000.0,601700.0,2.4,2026-04-13,N,Electronics,2024-06-10,customer839@example.com,0,20,3,49,721,85957
CUST100678,F,36.0,Seoul,Gold,9,139600.0,523800.0,4.3,2026-04-22,Y,Sports,2025-10-15,customer678@example.com,1,30,2,40,229,58200
CUST101199,F,31.0,Gyeonggi,Basic,10,41500.0,194200.0,5.0,2026-05-23,Y,Fashion,2022-06-21,customer1199@example.com,0,30,2,9,1441,19420
CUST100131,F,59.0,Gyeonggi,Basic,9,230700.0,693900.0,3.1,2026-05-21,N,Electronics,2020-11-05,customer131@example.com,1,50,3,11,2034,77100
CUST100668,F,29.0,Incheon,Gold,6,192100.0,189500.0,3.6,2026-04-26,Y,Electronics,2021-12-25,customer668@example.com,1,20,2,36,1619,31583
CUST100519,F,60.0,Seoul,Silver,7,143600.0,279600.0,4.0,2026-05-14,Y,Home,2022-10-08,customer519@example.com,1,60,2,18,1332,39942
CUST100692,F,21.0,Incheon,Basic,9,177300.0,538000.0,3.9,2026-04-03,Y,Electronics,2022-12-22,customer692@example.com,0,20,3,59,1257,59777
CUST101441,M,37.0,Daegu,Silver,10,168500.0,739400.0,3.2,2026-05-02,N,Beauty,2023-09-16,customer1441@example.com,1,30,3,30,989,73940
CUST100476,M,56.0,Gwangju,Basic,15,98400.0,386200.0,4.0,2026-03-27,Y,Home,2025-02-16,customer476@example.com,1,50,2,66,470,25746
CUST100340,M,43.0,Daejeon,Basic,9,131800.0,229000.0,2.7,2026-04-14,Y,Electronics,2025-05-13,customer340@example.com,0,40,2,48,384,25444
